text,label
洁白的护士服  不是很仙，但很治愈,1
儿童科学实验玩具热销  隐患藏不少,0
以为花小钱买来昂贵翡翠  实则花大钱买来被弃废料,0
辛纳领衔的意大利队卫冕戴维斯杯,2
WTT福冈总决赛：王楚钦获得男单冠军,2
乒乓球WTT福冈总决赛：王楚钦晋级男单八强,2
传奇谢幕！纳达尔献上“最后一舞”,2
世预赛南美区：巴西主场战平乌拉圭,1
纳达尔洒泪告别：不愿这一刻真正到来,0
足球——世界杯预选赛：国足在厦门备战,2
山西女篮赢得首战“开门红”,2
张玉宁：进球是对全队的嘉奖,2
近300名教练“一起来”,2
中国乒协会员联赛总决赛开赛,1
本周六，山西女篮将迎来新赛季首战,2
法以足球赛在即　法国拟派4000警力保安全,1
郑钦文的2024，不止于突破,2
25名游戏玩家面对面巅峰对决,2
金牌金杯……他们各显“绳”通“跳”出佳绩,2
南洋杯世界围棋大师赛为棋类“出口”带来新思路,2
37天输4场外战王皓说王楚钦“打得太小心了”,0
欧冠综合 | 曼城爆冷大败 皇马不敌AC米兰,0
多场对决精彩上演 全新量级报名开启,2
冠军选手：人在画中骑，明年继续来,2
“从小孩到老小孩”——马龙的四次奥运之旅,2
游泳——游泳世界杯新加坡站：覃海洋追平男子100米蛙泳赛会纪录夺冠,2
严肃对待问题，及时认真总结,1
31%小项首进亚冬会运动员规模有望创历届之最,2
比赛期间，太原部分道路实施交通管制,1
大胜北控！山西男篮领跑积分榜,2
王琳：体育+融合发展　以赛事聚焦山西,2
近3000名跑步爱好者用脚步丈量秋日美景,2
2024年全国射击总决赛（步手枪项目）收官,2
郑钦文首夺WTA500东京站冠军,2
两周时间将进行52场精彩对决,2
神枪手齐聚，奥运冠军领衔出战,2
山西省围棋精英赛落幕 党尚七战全胜夺得冠军,2
近千名跑友近距离感受湖景魅力,2
中国网球这一季，从热搜到热土,2
多年筹备一朝开骑 华舰体育倾情打造速度与激情,2
山西一高校摔跤队勇夺全国锦标赛4枚金牌,2
新赛季短道速滑国家队亮相“冰坛”,2
JCK觉城之夜N93激战天津宁河,1
郑钦文首次入围WTA年终总决赛,2
一场胜利，好像等了一个世纪,2
乘胜追击！山西男篮两连胜　明日将客场对阵浙江男篮,2
黄雨婷破世界纪录夺冠　盛李豪、谢瑜摘金,2
何静无氧登顶全部14座8000米级山峰,2
“黑马”陈梓健淘汰柯洁晋级中国围棋快棋赛决赛,2
乒乓球全锦赛：王楚钦、王曼昱、孙颖莎退赛,0
百余名留学生开练“中国功夫”,2
前瞻：印尼队今非昔比 国足如何应对？,1
切普恩杰蒂奇大幅提升女子马拉松世界纪录,2
@跑友 北马、上马“一签难求”？速来“全球通·逐马计划”专属报名通道,2
世预赛国足客场1∶3不敌澳大利亚队,0
朱婷与意大利科内利亚诺签约两个赛季,2
武汉网球公开赛：郑钦文晋级八强,2
“中国赛季”为啥这么火？,2
中国女足将参加永川国际锦标赛,1
山西男篮女篮“全新”出征新赛季,1
画卷中书写长城赛段的速度与激情,2
网球——中网：布云朝克特胜商竣程,2
格斗盛宴燃爆开场　百余名选手阳泉争霸,2
篮球——全国男子联赛总决赛：香港金牛夺冠,2
追光丨中网大幕将启 国家网球中心众星云集,2
亚冬会代表团团长大会在哈尔滨举行,1
中国组合包揽中国羽毛球公开赛女双冠亚军,2
越来越快 波士顿马拉松调高参赛标准,1
欧冠单场：卫冕冠军皇马迎“开门红”,2
中国羽毛球公开赛首日中国队喜忧参半,1
首届全国青少年三大球运动会篮球项目女子U18组比赛在长治市开赛,2
JCK战觉城笼斗赏金挑战赛拉开战幕,2
山西两名“00后”小将载誉归来,2
中国足协开重磅行业罚单　43人被终身“禁足”,0
挺起胸膛，群山就在脚下,2
塞纳河畔的“中国答卷”,2
“最年长”的她惜别巴黎,1
中国代表团年龄最小运动员朱慧：争取4年后登上领奖台,2
感谢家人没有“特殊照顾”我,1
银牌无憾！“女排精神”闪耀巴黎,2
美国网球公开赛  张帅组合晋级女双决赛,2
张变获乒乓球女单5级冠军,2
自行车赛场见证传奇 中国举重队“开门红”,2
季博文动情讲述夺冠背后的故事,2
听奥运冠军季博文讲述夺冠背后的故事,2
中国国际象棋队出征  世界国际象棋奥林匹克团体赛,2
巴黎残奥会，中国队金牌已超50枚！,2
残奥会赛程过半 中国队43金强势领跑,2
JCK觉城之夜福州站双赛圆满收官,2
长治环漳泽湖马拉松赛9月8日开跑,2
4X400米混合接力中国队摘铜　何锦櫶晋级男子百米决赛,2
王欣瑜逆转晋级　张之臻伤别赛场,1
观看残奥会，请先了解比赛项目有啥特点,1
孙杨：用冠军致从来没想过放弃的自己,2
郑钦文逆转晋级　商竣程赢得五盘大战,2
劈波斩浪奋“泳”争先！,2
全国数百“打铁”高手齐聚榆社云竹湖争高下,2
全国夏季游泳锦标赛孙杨复出并夺冠,2
2024年U17女排世锦赛中国队夺得冠军,2
2024国际冬季运动（北京）博览会10月举办,2
石宇奇、韩悦晋级日本羽毛球公开赛8强,2
晋超联赛分区赛8月29日开打,1
全国自由搏击锦标赛开赛,2
2024-2025赛季中国女子冰球职业联赛九月打响,1
网球男单世界第一辛纳陷入兴奋剂风波,0
黄河马拉松系列赛宁夏吴忠站9月8日鸣枪开赛,2
巴黎奥运会 | AI揭秘：樊振东的球每秒飞19米，转146圈！,2
足球——欧洲超级杯：皇家马德里夺冠,2
【数说奥运】32项次世界纪录被刷新,2
40金27银24铜　91枚奖牌闪耀巴黎,2
中国U-19男足主场力克伊朗,2
“泳”往直前　挑战自我,2
国际奥委会将于明年3月选举新主席,1
李发彬 欧紫霞担任闭幕式中国体育代表团旗手,2
李雯雯 轻松夺冠完美收官,2
王柳懿 王芊懿：技压群芳 首夺花游双人项目金牌,2
李倩：“三朝元老” 摘得拳击第三金,2
国乒女团五连冠 中国夏奥300金,2
曹缘卫冕 “梦之队”首次包揽奥运跳水8金,2
艺术体操队首获奥运金牌,2
刘焕华创中国男举奥运历史,2
吴愉摘得中国拳击第2金,2
陈艺文夺冠 “梦之队”第七金,2
常园摘得中国女子拳击奥运首金,2
绽放！圆梦！花游首获奥运金牌,2
愈战愈勇 “梦之队”摘第六金,2
全红婵：我不是你们口中的天才,2
首战奥运会 山西运动员钱海涛亮相巴黎战神竞技场,2
欢笑与泪水 致敬每一分拼搏,2
“这个微小而美丽的致敬，传遍了世界各地”,2
巴黎奥运会主火炬升入夜空,2
60公斤级女子拳击 男子古典式60公斤级摔跤 攀岩女子速度赛摘银,2
女子链球比赛 男子古典式130公斤级摔跤摘铜,2
举重男子61公斤级 李发彬夺冠,2
每一枚奖牌都令人激动每一次拼搏都令人动容,2
中国女排不敌土耳其队止步八强,0
每一场比赛都让人牵挂  每一枚奖牌都令人激动,2
中国体育代表团：前期成绩较为理想 后面比赛充满挑战,2
武桐桐、张宁结束奥运征程,1
打最硬的仗，摘最亮的星,2
中国射击队创历史最佳奥运战绩,2
体操女子平衡木羽毛球项目女单摘银,2
体操男子单杠射击混合团体双向飞碟摘铜,2
中国射击队创历史最佳奥运战绩,2
郑钦文：请勇敢地去做梦,2
日进三金！中国姑娘闪耀巴黎,2
樊振东成就“大满贯”国乒男单实现奥运五连冠,2
破壁之旅！山西女子射击项目首闯决赛,2
胡译乘：感觉对不起教练和家人,0
山西运动员一起拼搏在巴黎,2
男子4×100米混合泳接力夺冠,2
“吊环王”刘洋卫冕 邹敬园、邱祺缘摘银,2
【向前拼 创未来】陈梦战胜孙颖莎卫冕乒乓球女单冠军,2
【向前拼 创未来】国羽包揽女双金银牌,2
【向前拼 创未来】创造历史 郑钦文夺网球女单金牌 “臻欣组合”拿下混双银牌,2
【向前拼 创未来】妙语连珠,2
【向前拼 创未来】妙语连珠,2
【向前拼 创未来】“雅思”组合羽毛球混双摘金,2
【向前拼 创未来】勇夺“梦之队”第四金,2
【向前拼 创未来】张琼月获得铜牌,2
【向前拼 创未来】中国队再添两铜,1
【向前拼 创未来】马振昭拼得铜牌 中国柔道队“破荒”,2
一骑绝尘！杨家玉拿下女子20公里竞走金牌,2
一鸣惊人！潘展乐夺得男子100米自由泳金牌,2
一炮打响！刘宇坤夺得男子50米步枪三姿金牌,2
场外花絮：那些超越竞技的瞬间,1
尽力了！张博恒遗憾摘银 肖若腾获得季军,0
郑钦文力克世界第一！创历史晋级女单决赛,2
中国泳军迎首金 潘展乐破世界纪录夺冠,2
杨家玉：今天这枚金牌等了8年,2
刘宇坤：夺金离不开团队支持,2
拿捏！陈芋汐/全红婵获得跳水女双10米台金牌,2
突破！邓雅文夺得女子自由式小轮车金牌,2
JCK觉城之夜N89贵州织金站比赛落幕,1
第八金 邓雅文女子自由式小轮车公园赛夺冠创历史,2
七人制橄榄球女子组比赛 中国女橄创历史获第六,2
“神同步” 稳获女双10米台金牌,2
体操女子团体赛 留遗憾无缘奖牌,0
乒乓球男单比赛 王楚钦爆冷出局,0
“莎头”混双摘金！邓亚萍、郭晶晶一家都来观战了,2
"中国女排首战险胜,他出现在央视直播画面里",2
当奥运亚军肖若腾与金牌再次失之交臂,0
男子多向飞碟 中国选手齐迎获得亚军,2
体操男子团体决赛 中国体操男团遭逆转遗憾摘银,0
部分游泳项目 徐嘉余、唐钱婷各夺一银,2
赢得“开门红” 主教练蔡斌解读中国女排战术,2
多一分付出 收获更多了解,2
40年后，再夺冠　中国射击在这一天“完美重合”,2
“非常开心能为中国跳水队将这枚金牌夺回来”,2
“三冠王”覃海洋怎么了？,1
越野赛遭“争议”判罚　华天排名滑落,0
杨学增卸任山西男篮主帅将赴广州执教,1
帆船部分项目比赛推迟进行,0
一骑绝尘！盛李豪打下第二金,2
战胜劲敌！男子双人10米台夺金,2
中国首位奥运冲浪选手杨思琪晋级16强,2
张雨霏100米蝶泳摘铜,2
黄雨婷女子10米气步枪遗憾摘银,0
破亚洲纪录 中国姑娘获4×100米自由泳接力铜牌,2
时隔16年 中国队再夺男子10米气手枪金牌,2
中国香港队斩获队史首枚女重个人金牌,2
射箭女子团体赛中国队摘得银牌,2
《奥林匹克宪章》修订：奥运会开幕式不再限定在体育场举行,2
水庆霞出任长春女足主帅,2
色吉拉胡捍卫连胜纪录 阿伊丁回归胜利者行列,2
抵达巴黎！山西晚报记者出征奥运会,2
JCK战觉城以东方格斗之魂，致敬巴黎奥运会！,2
山西战觉城形意拳战队斩获多个奖项,2
抵达巴黎！山西晚报记者出征奥运会,2
263金！跳水举重乒乓球夺金最多,2
强队云集“冰山雪莲”期待绽放,2
国际奥委会：巴黎奥运会已准备就绪,2
郑/张领衔 中国“新生代”能否突破？,1
郭士强出任中国男篮主教练,2
全线出击　中国射击队“瞄准”巴黎奥运,2
王丽丽强势回归　中国三人女篮有望再创辉煌,2
国羽阵容均衡　满额参赛全线争金,2
中国健儿出征巴黎　行李箱有点“眼熟”,1
积极调整状态　中国女排众将斗志高昂,2
法国霹雳舞传奇人物　助力中国队舞向巴黎,2
男篮诸强无弱旅　女篮美国独一档,2
三名中国火炬手参与传递,1
中国乒乓球队启程　刘国梁回应热点关切,2
姚明：为那些同样有奥运梦想的队友战斗,2
中国乒乓球队启程 刘国梁回应热点关切,1
山西9名运动健儿逐梦巴黎,2
梦幻联动！旅法大熊猫见证奥运圣火传递,2
巴黎残奥会开幕式编舞总监人选公布,2
中国高校射箭（射艺）教练、裁判员培训班在山西大学开班,2
巴黎奥运会｜希腊男篮时隔16年重回奥运会,2
巴黎奥运会｜开幕式部分看台搭建完毕,2
巴黎奥运会｜探访巴黎奥运会闭幕式彩排,2
温网：焦科维奇首轮晋级,2
沙买提力挫俄罗斯高手夺冠,2
U18女篮亚洲杯：中国队获亚军,2
中超：北京国安胜山东泰山,2
美洲杯足球赛：乌拉圭5:0大胜玻利维亚,2
厉兵秣马 剑指巴黎 奋楫笃行 扬我风采,2
欧锦赛｜警钟为德国队敲响,0
小小金属球，“掷”造精彩！,2
山西蹦床运动员胡译乘入选,2
奥运临近　为何多位网球选手官宣退出？,0
沁源县王陶镇王陶村：用心用情提升村民获得感幸福感,2
JCK战觉城笼斗赏金挑战赛激战正酣,2
山财女篮最终取得全国12强的佳绩,2
2024年“锦绣太原杯”六城区围棋擂台赛收官,1
中国女排主帅蔡斌：真正的对决在巴黎,2
不要太和善 不要怕压力,1
NBA logo杰里·韦斯特去世,0
端午假期 JCK觉城之夜N86赛事圆满落幕,2
2024沁水半程马拉松赛6月16日开跑,2
世预赛：国足客场0∶1不敌韩国队,0
石宇奇登顶 国羽男单时隔8年重返世界第一,2
汾河龙舟飞桨逐浪 上演“速度与激情”,2
青海环湖赛将于7月7日开赛,2
痛失出线良机，中国男足唯有“继续战斗”,0
单双板野雪赛事正式成为国际雪联竞赛项目,2
国足结束封闭训练，世预赛生死战对阵泰国队,2
太原市第四届青少年啦啦操精英赛开赛,2
端午节，来太原汾河看龙舟赛喽,2
中国“拳王”张志磊KO维尔德取胜,2
郑钦文遭逆转无缘法网公开赛16强,0
德国老将波尔含泪告别“第二故乡”中国,0
法网：郑钦文晋级第三轮,2
亲历法国网球老将科尔内退役 郑钦文：其实我想更晚退役,1
NBA巨星比尔·沃顿离世 姚明等人发文悼念,0
世界女排联赛中国澳门站：巴西险胜日本,2
中超联赛推出“超乐计划” 面向全球音乐人征稿,2
国际顶尖格斗选手齐聚“中哈”联合赛,2
足球——中国女足新主帅安特·米利西奇带队训练,2
球迷期待的“莎头组合”将亮相混双比赛,2
中国羽毛球协会公示巴黎奥运会参赛名单,2
阿兰回归 张玉宁、李磊、林良铭因伤落选,1
国米换主，波切蒂诺下课，克罗斯退役,0
CBA：重返总决赛，新疆再出发,2
李金羽辞去中甲云南玉昆队主教练职务,1
F1艾米利亚罗马涅大奖赛：维斯塔潘夺冠,2
山西省体育博物馆获捐这些珍贵藏品,2
热辣滚烫！JCK战觉城多场格斗大赛席卷今夏,2
中超单场：山东主场逆转深圳,2
世界女排联赛：中国队胜美国队 排名升至第五,2
蹦床亚锦赛斩获4金！山西蹦床新一代大放光彩,2
山西省围棋锦标赛收官梁景鑫夺双冠,2
2024山西省足协女足超级联赛开幕,2
两座场馆两场测试 连结百年奥运,2
王楚钦、陈梦单打夺冠 国乒包揽五冠,2
12秒86，吴艳妮获得个人赛季首个室外赛冠军,2
中国队女子车手首次参与环西班牙自行车赛,2
巴黎奥运会火种抵法 开启本土传递,2
中国田径女子4X100米接力队力拼奥运资格,2
WTT沙特大满贯赛：樊振东无缘男单八强,0
“五一”假期不躺平 运动过节也快乐,2
中国乒协公示巴黎奥运会混双、男单参赛运动员名单,2
威尔逊首夺斯诺克世锦赛冠军,2
袁心玥领衔中国女排出征世界女排联赛,2
U17女足亚洲杯 中国队首战大胜澳大利亚队,2
国羽第16次夺得尤伯杯冠军,2
WTT沙特大满贯赛：国乒首战全胜晋级,2
“问祖之旅”马拉松赛在高平燃情开跑,2
中国男子4×100米接力队锁定巴黎奥运会“席位”,2
我省5支球队晋级全国赛,2
网球——马德里公开赛：商竣程首轮晋级,2
全国游泳冠军赛｜杨浚瑄破全国纪录,2
2024云丘山越野赛在临汾乡宁激情开跑,2
世界反兴奋剂机构对美出于政治动机的指控表示震惊,0
外媒报多名中国游泳选手阳性,0
唐钱婷超女子100米蛙泳亚洲纪录,2
阳泉娘子关半程马拉松鸣枪开跑,2
平遥古城半程马拉松5月26日开跑,2
羽坛“四天王”齐聚埃菲尔铁塔,2
国乒队员谈新赛制:每分必争,2
全国游泳项目反兴奋剂大会举行,1
张志磊将对阵前WBC拳王维尔德,2
U23男足亚洲杯开赛前三名直通巴黎,2
中国足协女甲联赛今日在昆明开赛,1
努力了！拼过了！没遗憾,2
跑起来跳起来 拥抱活力无限新生活,2
山西男篮拿下“生死战”,2
张伟丽卫冕UFC女子草量级金腰带,2
网球——比利·简·金杯：中国队胜太平洋大洋洲联队,2
全力筹办亚冬会 与“尔滨”约在明冬,2
山西男篮季后赛首场输给“老对手”,0
朱婷回归　将再次为国征战,2
女冰世锦赛中国队遗憾降组,0
国际马联主席德沃斯当选夏奥协下任主席,2
网球——比利·简·金杯：中国队胜中国台北队,2
英超：切尔西平谢菲尔德联,1
山西男篮三连胜收官常规赛,2
书海出版社铸就山西围棋亮丽品牌,2
山西省飞盘运动协会成立,2
薛晨/夏欣怡闯入半决赛,2
山西小将赵楠获得巴黎奥运参赛资格,2
太原市柔术协会咿萌战队斩获获6枚金牌,2
山西女篮苦战2小时不敌卫冕冠军,0
山西运动员胡译乘、张欣欣斩获2金,2
CBA常规赛：山西40分大胜四川,2
山西女将胡译乘、张欣欣斩获两金,2
山西女篮明日迎战卫冕冠军,1
何杰再破男子马拉松全国纪录,2
山西女篮挺进WCBA季后赛八强,2
“00后”全面接班中国射击“青春风暴”剑指巴黎,2
巴黎奥运会足球项目抽签 东道主法国获好签,2
中国举重队将迎巴黎奥运会前最重要一战,2
国足出征世预赛 将客场对阵新加坡队,1
足球运动专业“上线”体育单招“扩容”,2
巴黎奥运会篮球抽签中国女篮避开下签,2
辽篮外援弗格确诊鼻骨骨折,0
山西“五超联赛”主场吸引3000余观众,2
卡塔尔将连办五届U17男足世界杯,2
山西女篮排名第七挺进季后赛,2
上海5月举办四项新兴运动奥运资格赛,2
JCK战觉城海外基地将落户哈萨克斯坦,2
中超前两轮有“新意”上座率等数据提升,2
多名中国队选手入围资格系列赛,2
CBA综合 | 新疆力克北控 深圳不敌南京,1
法国羽毛球公开赛：国羽三项冲击冠军,2
宋亚东一致判定不敌彼得·严,0
印第安韦尔斯公开赛：袁悦力克郑钦文,2
速滑全能世锦赛：韩梅暂居第五,1
滑雪登山亚锦赛落幕 中国队包揽全部金牌,2
巴黎奥运会开幕式门票方案敲定,2
山西运动员姜鑫杰摘得铜牌,2
中国跳水“梦之队”9金收官,2
南区末节逆转 胡明轩获MVP,2
勒布朗·詹姆斯成NBA首位“4万分先生”,2
CBA联赛：江苏肯帝亚队不敌山西汾酒队,0
山西本土格斗俱乐部国际赛事载誉归来,2
北京成功申办2027年田径世锦赛,2
2025年亚冬会将在哈尔滨举办,2
金博洋将领衔出战蒙特利尔花滑世锦赛,2
田径——2024年全国室内田径大奖赛：苏炳添男子60米获亚军,2
于诗惠夺冠！山西代表团斩获第12金,2
2023中国金球奖揭晓　武磊四度获奖,2
山西运动员苏翊鸣“十四冬”斩获双金,2
20岁的苏翊鸣，感受前行的重量,1
元宵节，山西运动员摘回“金银铜”,2
20岁的苏翊鸣感受前行的重量,1
蔡斌：中国女排有信心进入巴黎奥运会,2
苏翊鸣：全冬会激励中国单板滑雪提高,2
一众山西元素亮相“十四冬”开幕式,2
未来可期，山西“娃娃兵”引关注,2
挑战高难度“障碍”！山西运动员收获宝贵铜牌,2
三亿人参与，推动冰雪运动高质量发展,2
追光丨捡漏？实力！中国游泳创造世锦赛参赛最佳战绩,2
老将无惧年龄 小将未来可期,2
2026年冬奥会、冬残奥会吉祥物揭晓,2
中国裁判组将首次主哨男足亚洲杯决赛,2
上村健一出任中国U-16国家男子足球队主教练,2
94∶47战胜新西兰队 中国女篮收获开门红,2
中国女篮公布奥运会资格赛12人名单,1
新年开门红，苏翊鸣卫冕夺冠！,2
CBA综合：浙江胜青岛 广州负上海,1
青春再次闪耀，江原道冬青奥会闭幕,2
足球友谊赛：迈阿密国际不敌利雅得胜利,0
女排超级联赛决赛天津迎来冠军点,2
亚洲杯综合：韩国队点球大战淘汰沙特队,2
中国体育仲裁委员会已受理体育仲裁申请24起,1
山西代表团喜获1金1银,2
冰雪运动为晋中经济发展注入“热”动能,2
山西代表团205名运动员出战“十四冬”,2
“十四冬”高山滑雪开赛，山西代表团首日摘4金,2
郑钦文收获澳网女单亚军,2
十年之约，中国网球榜样传承,2
听说，“十四冬”的会徽像条河,1
太原五十三中冰壶队在山西省冰壶锦标赛上喜获佳绩,2
冬青奥会中国队获速滑混合接力冠军,2
“抢十”惜败 张之臻无缘澳网男双决赛,0
山西汾酒男篮球员张宁入选,2
更刺激、更好看？看冬青奥会冰球创新赛制,2
山西本土综合格斗品牌打开国际赛事合作大门,2
基层“三大球”火爆出圈  你喜欢哪个,2
2024年中俄蒙国际青少年冰球邀请赛开赛,2
“十四冬”4个赛区相隔千里 让你知道内蒙古有多“长”,2
深圳市足球俱乐部宣布退出职业联赛,0
第八届中国残疾人冰雪运动季全国启动活动在哈尔滨举行,2
约奇克获得欧洲乒乓球16强赛三连冠,2
西甲综合：皇马逆转阿尔梅里亚,2
深圳市足球俱乐部宣布退出职业联赛,0
澳网：郑钦文晋级女单第三轮,2
2024年江原道冬青奥会将于19日开幕,2
江原道冬青奥会五大看点,1
山西省首届掼蛋邀请赛在太原举办,2
中国男足0：0战平黎巴嫩,1
腊八前夜，山西男篮遇强敌没能喝上“暖心粥”,0
超燃时刻中国人寿为山西主场保驾护航,2
从香港到广州 “村超”以球会友,2
亚足联秘书长温莎·约翰希望中国再办亚洲杯,2
山西男篮主场胜弱旅终结三连败！,2
奥沙利文第八次摘得斯诺克大师赛桂冠,2
维尼修斯上演“帽子戏法”皇马战胜巴萨捧杯,2
什么奥运赛事一生只能参加一次？,1
一场比赛26万人报名！马拉松“长热”三问,2
斯诺克——大师赛：奥沙利文摘得第八冠,2
国足进球为何被取消？是否存争议？,0
专注自身  迎接挑战  做足准备 一较高下,2
第九届亚冬会口号、会徽、吉祥物正式亮相,2
UFC冠军战迎来“中国德比”张伟丽对决闫晓楠,2
山西省广播电视局与华舰体育集团签署战略合作协议,2
世界最长寿奥运冠军凯莱蒂庆祝103岁生日,2
卡塔尔举办多项活动提升男足亚洲杯人气,2
这一冠，凝聚几代山西围棋人的期盼,2
“足球皇帝”离去  一代传奇谢幕,1
多位中国“金花”跻身WTA世界排名前100,2
18岁杨瀚森！NBA有望再现中国球员,2
“大巴黎”击败图卢兹卫冕法国超级杯,2
WTT男子总决赛中国队5人晋级八强,2
中国足协公布2024赛季赛历,1
国足亚洲杯大名单：李可、艾克森落选,0
中超每队每场最多5名外援上场,1
62支村队参与“村超”新赛季即将开启,2
中国队止步网球联合杯八强,0
武桐桐重回国家队集训大名单,2
2023年度太原“十大体育新闻”发布,1
3金2银！山西JCK战觉城代表队登顶奖牌榜,2
中北大学男篮夺省大学生篮球锦标赛（阳光组）冠军,2
韩旭、李梦双双进入亚洲年度最佳女篮运动员球迷评选半决赛,2
平安夜，山西男篮为对手送上圣诞大礼,2
全国女子垒球冠军杯赛四川队夺冠,2
国际篮联庆祝首个世界篮球日,2
跆拳道赛场上的“山西力量”,2
这一夜，两个“辽宁队”  山西男篮女篮“不同命”,1
鏖战整场，山西女篮“手撕钢”！,2
山西围棋首次夺得职业联赛冠军,2
大同滑雪公益培训开启千名孩子滑雪梦,2
时隔438天  山西女篮队长武桐桐复出,2
苏翊鸣收获大跳台世界杯亚军,2
露营创新何在  一场颠覆即将上演,2
坚持“跑马”10年 跑友称他为“大神”,2
中国女足变阵奏效 小负美国展现潜力,2
卡塔尔举重大奖赛蒋惠花夺冠 中国队迎来开门红,2
中国女足更新换代 赴美热身积累经验,2
打破中国马拉松纪录的杨绍辉，是谁？,2
跳水——游泳世锦赛选拔赛：女子双人10米跳台赛况,1
苏翊鸣单板滑雪大跳台世界杯夺冠,2
米兰冬奥会资格赛体系全部敲定,2
陈国豪：只有自己变强才有更多机会,2
李赫问鼎女子职业围棋名手深圳邀请赛,2
欧冠小组赛：曼城胜莱比锡,2
斯诺克英锦赛：丁俊晖抱恙过首关,1
2023中国汽车场地越野锦标赛总决赛收官,2
更多大学生球员在CBA立足是未来的趋势,2
球迷：背后有我，前路有梦,2
水庆霞卸任：只希望中国女足越来越好,2
山西女篮用主场六连胜为“12岁”庆生！,2
乒乓球桌“上新”居民尽享健身乐趣,2
傅山拳法推广普及培训活动成功举办,2
中国男足今日正式开启第13次冲击世界杯征程,1
WCBA常规赛山西女篮豪取主场五连胜,2
WTT太原站收官！国乒包揽五冠,2
观众：相信WTT在太原越办越好！,2
出人意料！“动漫”击败“莎头”夺混双冠军,1
爆冷！WTT太原站王楚钦男单首轮出局,0
太原代表团学青会再摘两金,2
山西两银一铜成绩超前两届,2
WTT常规挑战赛太原站开打,1
冯昱宁、毛嘉思为太原代表队再添两金,2
山西男篮找回赢球“秘诀”,2
水庆霞获得年度最佳女教练称号,2
为什么梅西能收获第8座金球奖？,2
山西男篮结束3个主场，4名外援已集齐,2
山西棋手李赫黄静远摘两银,2
太原代表团斩获两金一银,2
中国女足3∶0战胜泰国  下一场赢韩国才有晋级可能,2
CBA常规赛：深圳马可波罗胜北京控股,2
主场逆转 山西男篮迎首胜,2
全省职工乒乓球、羽毛球、篮球比赛开幕,2
“美酒”醉“白鹭”！山西女篮豪取三连胜,2
99名山西运动员出征全国智力运动会,1
“欲戴王冠 必承其重” 张雨霏誓做“自己的女王”,2
CBA揭幕战“华南虎”反扑“猛龙”！,2
太原理工大学举办首届“体育嘉年华”系列活动,2
现学现赛 边玩边赛 这样的运动会你见过吗？,2
西班牙、葡萄牙、摩洛哥足协将正式申请联合举办2030年世界杯,2
龙飞凤舞！山西男女篮出征新赛季,2
世界乒联常规挑战赛太原站11月6日开战,1
冠军车手赞叹：人在画中骑行,2
全国88名射箭高手一决高下,2
新班子确定，中国足协“重启”,2
中国足球“新长征”，只要路对不怕路远,2
整装待发！新赛季山西女篮值得期待,2
中国足协换届选举产生新一届主席、副主席,1
CBA新赛季常规赛将增至52轮,2
外援艾丽莎·托马斯加盟山西竹叶青酒女篮,2
世界跆拳道大奖赛 龙城之巅一决高下,2
亚运会结束 你有没有把“江南忆”带回家？,1
第19届亚洲运动会在杭州圆满闭幕,2
6金3银3铜 山西健儿闪耀亚运会,2
“老将”赵雅婷：1分30秒见证16年坚持！,2
“无畏金兰”闪耀赛场 韩旭、王思雨做客《冠军来了》直播间,2
2023年太原市小店区第二十六届全民健身活动月业余羽毛球邀请赛开幕,2
19岁山西小将赵楠25米手枪团体摘银,2
山西晋城姑娘杨畅游出一枚铜牌！,2
四金两纪录！中国梦之队再刷新战绩,2
刘锦尧打响第一枪  周泽琪挑战个人赛,2
新赛季，山西竹叶青酒女篮有新人啦！,1
“体育+演唱会”模式  华舰体育集团在路上,2
男乒八连冠！亚运赛场上演“国球”传奇,2
国乒女团战胜日本 实现亚运五连冠！,2
9岁的阿莱加多无缘奖牌，却享受了比赛,2
【聚焦杭州第19届亚运会】国乒男团勇夺亚运八连冠,2
【聚焦杭州第19届亚运会】中国队时隔9年再获亚运柔道金牌,2
【聚焦杭州第19届亚运会】竞技体操男子全能决赛：中国选手张博恒夺冠,2
山西运动员杭州亚运会第一金  周泽琪厉害了！,2
山西运动员毛嘉思获滑板女子碗池铜牌,2
磕断牙不爱笑的毛嘉思：拿奖后终于不紧张了,2
亓祥宇获第四实现历史突破,2
中国队获速度项目年度团体第一,2
中国女排逆转击败塞尔维亚  结束巴黎奥运会资格赛征程,2
2023大同摇滚马拉松激情开跑,2
2023临汾半程马拉松鸣枪开跑,2
阿塞法破女子世界纪录夺冠  基普乔格卫冕,2
中国游泳队一晚夺7金  霸气包揽流量,2
唐钱婷女子50米蛙泳摘金  山西运动员杨畅第四名,2
毛嘉思冲击奖牌  周泽琪迎来首战,2
5问开幕式！导演团队这样说,1
7分06秒78！亚运会首金诞生！,2
杭州亚运会开幕式“亮点”指南,2
开幕式主题“潮起亚细亚”，水元素贯穿全场！,2
明日，“大莲花”将在钱塘江畔绽放！,2
精确到每个赛场！这种气象预测是如何实现的？,1
开幕在即！亚运会办赛条件全部具备,2
张骐摘得女子59公斤级金牌,2
哈尔滨亚冬会面向全球征集会徽、吉祥物、口号,2
大宁吉县将举办黄河英雄会汽车越野挑战赛,2
倒计时3天！杭州亚运会，山晚来了！,2
记者“妆扮”起来“亚”！,1
循此苦旅，以达星辰：杨鸣的三次转身,2
